delayed,month,day,weekday,arr_hour,dep_hour,origin,dest,distance,carrier
0,3,19,1,19,18,MCI,TUL,223,WN
15,11,17,6,7,6,CHS,IAD,441,YV
30,4,5,4,10,9,CLE,MSY,917,XE
0,2,7,3,21,20,ATL,DEN,1199,DL
0,5,31,4,10,9,IAD,EWR,213,XE
15,6,11,1,22,19,MSP,MDT,898,9E
15,4,6,5,10,9,EGE,DEN,121,YV
15,9,6,4,19,17,GTR,ATL,241,EV
0,1,13,6,15,13,ONT,PHX,325,WN
15,11,19,1,12,12,ATL,EVV,350,EV
0,7,19,4,1,22,SEA,FAI,1533,AS
0,7,18,3,18,17,DTW,CLT,500,NW
0,2,12,1,22,21,LAX,SNA,36,OO
0,11,28,3,10,8,MIA,DCA,920,AA
0,7,2,1,13,10,DEN,MCI,533,F9
0,12,23,7,11,10,DAL,SAT,248,WN
30,8,13,1,9,7,PIT,LGA,335,US
30,10,12,5,19,18,SAN,LAS,258,WN
15,6,23,6,21,20,SLC,LGB,589,OO
30,6,20,3,12,10,LGA,DFW,1389,AA
0,7,3,2,11,10,ATL,TRI,227,EV
0,5,20,7,23,21,ATL,IAD,533,DL
0,6,15,5,0,23,ANC,FAI,261,AS
135,3,1,4,14,13,FAY,ATL,331,EV
0,10,11,4,21,20,ATL,HHH,239,EV
0,8,17,5,12,11,DFW,SAN,1171,AA
60,2,9,5,23,20,LAX,GEG,945,AS
0,7,31,2,13,10,AUS,ATL,813,DL
0,4,16,1,14,13,LFT,IAH,201,XE
0,5,30,3,16,15,DTW,JAN,777,9E
15,5,17,4,23,21,DFW,STL,551,AA
0,2,14,3,9,8,DEN,LAS,629,F9
0,9,30,7,14,11,MIA,SDF,911,MQ
0,6,15,5,8,6,MOB,ATL,302,EV
0,5,23,3,15,14,TYS,ORD,475,MQ
0,9,20,4,7,6,SAN,LAX,109,MQ
120,3,4,7,23,22,PHX,DEN,602,F9
0,10,18,4,22,21,SLC,BZN,347,OO
15,3,17,6,23,20,ATL,SJU,1547,DL
0,11,25,7,9,8,MCI,ORD,403,UA
0,1,25,4,22,21,SLC,DRO,338,OO
0,6,11,1,18,16,SJC,LAS,386,WN
15,5,12,6,19,16,MLI,ATL,633,FL
30,3,28,3,16,10,SLC,BWI,1864,WN
0,9,6,4,21,21,CVG,ORD,264,OO
15,9,26,3,19,18,PIT,DEN,1290,US
0,10,17,3,16,14,MCO,DEN,1545,UA
150,2,23,5,22,20,CLT,JFK,541,B6
30,3,9,5,17,15,LGA,ATL,761,FL
0,7,29,7,12,11,TYS,ATL,152,EV
0,9,30,7,11,9,ORD,BHM,584,YV
0,7,31,2,21,21,SNA,LAX,36,OO
0,3,18,7,15,13,ATL,FLL,581,FL
0,5,25,5,11,9,MEM,SDF,320,9E
45,4,25,3,20,17,MDW,HOU,937,WN
0,5,14,1,8,7,DEN,PHX,602,US
0,9,7,5,20,19,SLC,SGU,269,OO
30,10,8,1,14,10,MSP,MCO,1310,NW
0,1,10,3,21,17,SLC,MEM,1261,OO
45,5,11,5,22,13,LAX,BOS,2611,UA
0,11,9,5,19,16,EWR,MCO,938,CO
30,10,20,6,11,10,SYR,EWR,194,XE
30,4,18,3,17,15,BOS,ORD,867,AA
0,7,26,4,14,13,SFO,SAN,447,UA
0,6,27,3,16,14,OAJ,ATL,399,EV
0,11,11,7,18,17,OMA,SLC,839,OO
15,5,13,7,5,2,LAS,HNL,2762,HA
15,5,31,4,10,9,DCA,BOS,399,OH
0,5,18,5,10,9,HOU,HRL,276,WN
0,7,28,6,13,12,ORD,EVV,273,MQ
0,1,16,2,12,10,SNA,SMF,404,WN
15,2,21,3,11,10,BOI,SFO,522,OO
0,9,4,2,21,20,TPA,BNA,612,WN
15,8,2,4,18,17,DTW,PIT,201,9E
45,4,12,4,18,17,IAD,CAE,401,YV
0,8,16,4,6,0,PDX,IAH,1825,CO
120,10,22,1,22,20,ATL,CHO,457,EV
45,1,21,7,16,10,PHX,TPA,1788,US
0,1,21,7,15,12,SEA,LAX,954,AS
60,3,18,7,22,19,DFW,ORD,802,AA
30,9,7,5,12,10,LGA,DTW,501,MQ
15,1,3,3,22,20,ORD,DFW,802,AA
0,3,20,2,18,16,MCO,IAD,758,WN
30,1,22,1,15,14,LSE,ORD,215,MQ
30,4,1,7,8,7,ATL,MKE,669,EV
15,1,31,3,22,21,MSP,DEN,680,NW
15,5,2,3,16,13,LGA,DFW,1389,AA
0,8,12,7,0,18,LAS,IND,1591,WN
0,3,24,6,9,8,PHX,SAN,304,WN
0,1,18,4,17,13,ORD,FLL,1182,AA
30,7,11,3,12,11,SBP,LAX,155,MQ
0,1,14,7,21,18,EWR,ATL,745,DL
0,9,5,3,23,20,ORD,DCA,612,UA
30,6,1,5,19,17,SFO,SEA,679,AS
30,8,10,5,12,11,ATL,FSM,579,EV
0,11,26,1,20,18,CLE,RIC,362,XE
30,10,29,1,15,14,MSP,MOT,449,NW
0,1,23,2,17,16,BHM,MEM,211,NW
0,12,27,4,16,15,SUN,SLC,223,OO
45,7,25,3,21,19,DTW,SAN,1957,NW
0,4,22,7,14,14,BOI,RNO,335,WN
15,2,16,5,20,19,CLE,BUF,192,XE
30,2,7,3,17,15,EWR,CVG,569,XE
0,7,18,3,21,20,KTN,JNU,234,AS
0,2,11,7,14,8,PHX,PHL,2075,US
0,10,11,4,10,8,TPA,ORD,1012,AA
15,8,8,3,23,18,PHX,MKE,1460,US
0,9,4,2,14,12,MOB,DFW,540,MQ
75,7,13,5,17,13,DFW,PIT,1068,MQ
75,2,14,3,8,7,DAY,MSP,574,9E
0,7,14,6,8,6,TPA,JFK,1005,B6
30,8,24,5,11,9,CAE,IAD,401,YV
15,1,5,5,11,10,ATL,CLE,554,XE
30,4,4,3,9,8,BOS,LGA,185,DL
0,4,18,3,14,11,PVD,LAS,2363,WN
45,1,3,3,14,11,LAS,SEA,866,US
60,2,3,6,21,18,MDW,BWI,611,WN
15,3,2,5,11,9,OAK,SEA,671,AS
45,7,16,1,20,19,ATL,HOU,696,EV
0,7,8,7,14,10,MSY,EWR,1167,CO
15,2,27,2,23,18,DEN,DTW,1123,OO
0,5,5,6,9,7,SFO,SBP,191,OO
15,8,8,3,14,12,LGA,IAH,1416,CO
0,9,25,2,13,12,DSM,MSP,232,9E
0,2,21,3,20,16,OMA,EWR,1133,XE
15,3,9,5,23,18,EWR,SJU,1608,CO
0,10,17,3,12,11,SLC,DEN,391,OO
0,10,17,3,10,8,MCO,PHL,861,FL
30,6,30,6,14,13,DTW,BNA,457,NW
15,10,22,1,20,18,ORD,CMH,296,MQ
0,8,3,5,9,8,KOA,HNL,163,YV
0,7,21,6,7,6,SAT,DFW,247,AA
0,3,29,4,23,21,DTW,CAE,583,9E
0,6,10,7,23,21,MIA,BNA,806,AA
0,2,8,4,6,6,GRB,ORD,174,OO
30,8,16,4,20,17,ATW,CVG,411,OH
15,1,24,3,19,18,BUR,LAS,223,WN
0,5,3,4,19,17,CHS,ATL,259,DL
0,2,19,1,19,17,BDL,MSP,1050,NW
90,9,28,5,17,11,DEN,JFK,1626,DL
0,11,1,4,19,18,ATL,SHV,552,EV
0,9,17,1,16,15,CVG,IAD,388,EV
0,1,4,4,9,8,ORD,MLI,139,MQ
105,7,30,1,12,8,DFW,CLT,936,US
15,7,29,7,16,14,OAK,SEA,671,AS
0,2,4,7,16,15,DTW,SGF,635,9E
0,2,1,4,10,8,FLL,DFW,1119,AA
15,7,10,2,9,9,DTW,MKE,238,NW
0,12,27,4,8,7,COS,SAN,816,XE
30,4,25,3,18,15,BNA,IAD,542,YV
90,3,24,6,13,11,ORD,SGF,438,MQ
0,10,26,5,13,13,ATL,MEM,332,NW
0,5,11,5,13,12,MSY,DFW,448,AA
0,10,11,4,15,13,ORD,SDF,286,MQ
0,10,6,6,11,10,DSM,ORD,299,OO
0,8,25,6,10,7,BHM,LGA,866,OH
15,12,28,5,10,9,ATL,FAY,331,EV
0,11,8,4,14,11,MDW,OAK,1844,WN
0,4,17,2,15,13,BOS,JFK,187,B6
0,11,6,2,11,10,LAS,SNA,226,WN
30,1,9,2,22,20,PHX,SEA,1107,US
0,2,27,2,22,20,LAS,DEN,629,F9
0,2,20,2,13,10,FLL,ORD,1182,UA
0,8,21,2,8,7,SLC,DEN,391,F9
0,4,23,1,23,16,SLC,PHL,1926,DL
0,12,21,5,7,6,BUF,DCA,296,US
45,11,12,1,19,17,PHL,ORD,678,US
135,3,27,2,9,8,IAH,CRP,201,XE
15,8,17,5,13,13,ATL,MLU,448,EV
0,6,15,5,10,9,MLI,ORD,139,OO
0,5,21,1,15,9,PHX,IND,1489,US
0,3,31,6,9,8,KOA,HNL,163,YV
180,6,17,7,16,15,MIA,STL,1068,AA
0,8,5,7,10,9,CVG,FSD,701,OH
0,3,25,7,10,6,DFW,DCA,1192,AA
30,8,23,4,17,16,BWI,JFK,184,OH
0,3,5,1,16,15,BOS,JFK,187,B6
60,6,13,3,20,18,JAX,IAH,817,CO
15,10,14,7,10,8,CLT,MSP,930,NW
15,12,23,7,13,12,DFW,SJT,228,MQ
0,1,22,1,9,9,CLE,STL,487,XE
15,10,8,1,10,9,CMH,ORD,296,UA
15,8,22,3,12,10,FLL,EWR,1065,B6
0,9,12,3,8,6,PVD,ORD,849,MQ
0,12,1,6,18,16,BWI,IND,515,WN
0,7,9,1,6,6,ANC,FAI,261,AS
60,6,2,6,18,14,ORD,JFK,740,OH
0,12,31,1,15,13,FLL,MEM,851,F9
15,4,22,7,12,11,DSM,DEN,589,YV
45,9,10,1,18,15,LGA,DFW,1389,AA
15,6,20,3,20,19,FSM,DFW,228,MQ
60,7,23,1,0,17,PHX,BWI,1999,WN
90,6,8,5,15,13,RDU,MIA,700,AA
0,9,15,6,17,16,FLG,PHX,119,YV
15,3,21,3,17,16,PIT,IAD,183,YV
0,2,12,1,10,9,GSP,DTW,508,NW
0,2,21,3,12,8,EWR,RSW,1068,CO
60,11,5,1,22,19,SMF,PHX,647,WN
15,11,11,7,9,7,ORD,TUL,585,MQ
0,8,3,5,18,12,SMF,MDW,1790,WN
0,1,12,5,18,17,ATL,DCA,547,DL
75,1,7,7,21,20,SJC,LAX,308,WN
15,12,14,5,12,10,PHX,SEA,1107,AS
0,3,20,2,15,14,OGG,HNL,100,YV
0,8,16,4,21,20,DCA,DTW,405,NW
15,2,19,1,18,15,BDL,MCO,1050,DL
0,5,7,1,18,17,CHA,ORD,501,MQ
15,11,18,7,17,15,ORD,LAX,1745,AA
15,10,22,1,16,13,IAH,CVG,871,XE
0,8,6,1,13,13,MYR,CLT,156,US
0,10,21,7,9,8,RDU,JFK,426,MQ
0,6,2,6,22,13,LGB,JFK,2465,B6
30,1,9,2,17,15,SMF,SEA,605,WN
0,6,12,2,5,2,LAS,HNL,2762,HA
0,1,10,3,13,10,MSP,PHX,1276,US
0,12,25,2,12,6,SMF,MSP,1518,NW
0,12,27,4,18,15,BOS,TPA,1185,B6
45,4,10,2,21,19,ATL,CLE,554,XE
30,3,4,7,9,7,BOS,PHL,280,US
0,8,3,5,11,11,AUS,HOU,148,WN
30,3,26,1,23,20,BNA,LGA,764,AA
120,5,10,4,18,17,DTW,IND,231,NW
0,10,5,5,13,13,SLC,LAS,368,WN
0,9,20,4,14,14,BOI,LAS,520,WN
0,5,14,1,21,19,CVG,MHT,741,OH
15,3,23,5,20,19,BOS,IAD,413,UA
195,7,10,2,22,20,ATL,SWF,784,EV
0,6,19,2,20,11,SFO,BOS,2704,UA
30,5,1,2,20,17,IAH,PDX,1825,CO
105,7,27,5,15,14,AVP,CVG,499,OH
0,11,2,5,11,10,MDW,STL,251,WN
30,12,11,2,18,16,BOS,MEM,1139,9E
0,9,3,1,19,17,PHF,ATL,508,EV
120,7,10,2,16,14,EWR,DTW,487,CO
15,3,11,7,19,15,MDW,PBI,1128,FL
0,4,23,1,10,8,ATL,OMA,821,EV
15,5,28,1,23,21,LGA,ATL,761,DL
45,3,17,6,19,16,ORD,PHL,678,US
90,7,1,7,9,8,ATL,MKE,669,EV
195,6,12,2,21,20,PHL,PHX,2075,US
15,1,2,2,11,9,GRR,TPA,1041,NW
15,6,17,7,18,17,JFK,RDU,426,MQ
0,8,11,6,12,9,DEN,DFW,641,AA
0,11,6,2,8,7,ATL,ORD,606,DL
15,10,16,2,14,13,LAS,RNO,345,WN
0,12,29,6,13,10,RSW,JFK,1074,B6
15,6,21,4,22,19,MKE,RDU,689,OO
0,5,8,2,13,11,CMH,CLT,346,US
30,7,17,2,12,12,DTW,EVV,364,9E
15,10,9,2,10,7,SFO,DEN,967,UA
0,7,9,1,12,10,MCI,MSP,393,NW
45,12,10,1,17,13,ORD,BOS,867,AA
15,1,5,5,9,7,MCI,LAX,1363,WN
0,9,6,4,14,7,PHX,CLE,1737,CO
30,8,5,7,21,19,CVG,EWR,569,OH
0,8,9,4,23,22,SFO,PDX,550,UA
0,2,18,7,22,19,LAX,DEN,862,AA
105,2,14,3,16,15,DTW,LNK,701,9E
15,3,15,4,18,17,CMH,PHX,1671,US
0,4,16,1,16,14,ORD,LAX,1745,AA
0,5,14,1,15,13,ATL,LGA,761,DL
45,6,8,5,13,10,STL,EWR,872,XE
30,5,21,1,22,20,PHL,ATL,665,US
30,9,22,6,12,11,PDX,SMF,479,WN
0,5,13,7,17,15,ORD,LAX,1745,AA
0,8,9,4,16,15,LGA,BOS,185,US
15,11,14,3,12,11,DTW,MSP,528,NW
0,8,12,7,12,8,EWR,SJU,1608,CO
15,5,24,4,17,15,BWI,AUS,1342,WN
0,9,20,4,22,21,LAS,SFO,414,WN
75,10,18,4,21,18,ORD,EWR,719,UA
15,10,25,4,16,15,LGA,DCA,214,DL
135,12,13,4,18,16,BNA,CVG,230,OH
0,1,16,2,13,11,MCO,DCA,759,US
0,12,22,6,5,23,SFO,ORD,1846,UA
0,10,31,3,17,13,DFW,CAE,922,MQ
0,4,2,1,14,13,PHX,SAN,304,US
45,8,31,5,22,19,IAH,ATL,689,CO
0,9,12,3,16,11,DFW,LGA,1389,AA
15,3,1,4,20,14,LAX,MSP,1536,NW
135,1,15,1,17,15,XNA,ORD,522,MQ
0,12,23,7,19,17,BTR,DFW,383,MQ
0,7,24,2,21,20,BOS,LGA,185,DL
30,10,23,2,20,18,CID,DFW,685,MQ
0,9,21,5,18,10,LAX,IAD,2288,UA
0,9,12,3,14,13,HOU,MSY,303,WN
45,7,11,3,8,7,RIC,PHL,198,US
0,3,22,4,15,13,PDX,SFO,550,UA
15,7,30,1,12,9,SAN,ABQ,628,WN
30,12,21,5,11,10,LAS,ONT,197,WN
0,11,30,5,13,12,LGA,DCA,214,DL
15,5,11,5,12,11,ATL,MDT,619,EV
15,6,3,7,20,19,MCO,ATL,403,FL
0,9,30,7,15,13,ORD,TVC,224,YV
45,11,11,7,23,20,JFK,HOU,1428,B6
15,7,23,1,22,21,SLC,BZN,347,OO
135,8,18,6,19,17,MSP,DFW,852,AA
15,9,20,4,16,9,LAS,PIT,1910,WN
45,7,18,3,14,12,DFW,SJT,228,MQ
60,7,27,5,14,13,ORD,LSE,215,MQ
15,1,6,6,8,23,HNL,PHX,2917,US
75,6,29,5,15,14,MEM,XNA,258,9E
45,11,20,2,18,16,ROC,JFK,264,OH
0,9,17,1,12,8,DFW,LGA,1389,AA
0,7,6,5,16,10,SLC,PHL,1926,DL
15,7,5,4,20,18,BOS,CLT,728,US
165,10,18,4,15,14,MSN,ORD,109,OO
0,9,15,6,8,6,BNA,ATL,214,DL
0,3,3,6,18,16,PBI,MDW,1128,FL
30,10,1,1,17,14,MEM,CLE,622,9E
15,1,6,6,11,8,JFK,ATL,760,DL
0,9,3,1,19,17,DFW,ICT,328,MQ
0,1,24,3,12,11,MOB,MEM,317,9E
0,1,23,2,19,11,SEA,CVG,1964,DL
0,2,25,7,15,14,ATL,JAX,270,FL
15,9,17,1,21,18,EWR,LAS,2227,CO
0,11,4,7,11,10,SJC,SAN,417,WN
45,6,3,7,15,13,ORD,AZO,122,MQ
0,12,8,6,8,0,LAX,ATL,1946,DL
105,10,26,5,16,15,SFO,BUR,326,UA
0,11,15,4,9,7,DFW,VPS,626,MQ
15,8,16,4,22,20,DFW,VPS,626,MQ
0,1,26,5,19,18,ONT,OAK,361,WN
45,11,29,4,18,17,ROC,JFK,264,B6
0,12,8,6,16,13,ORD,MCO,1005,UA
45,2,24,6,16,13,TPA,MSP,1307,NW
15,8,17,5,18,17,ATL,CMH,446,DL
0,5,29,2,20,18,MDW,LAS,1521,WN
90,3,29,4,21,15,LAX,ORD,1745,AA
120,1,18,4,10,8,RDU,CVG,390,OH
0,9,24,1,10,9,BOS,JFK,187,OH
15,5,19,6,13,10,DEN,STL,770,F9
0,6,13,3,19,18,SAN,PHX,304,WN
60,8,12,7,17,14,MEM,CMH,518,9E
75,7,9,1,22,19,ORD,LEX,323,OO
15,7,24,2,17,15,ORD,CMH,296,MQ
0,3,10,6,15,12,FLL,JFK,1069,DL
15,8,14,2,15,14,AUS,DFW,190,AA
30,2,2,5,15,14,LAX,LAS,236,WN
0,12,14,5,22,21,ONT,LAS,197,WN
30,12,27,4,15,12,XNA,ATL,589,EV
60,2,17,6,15,14,PHX,SJC,621,US
0,9,17,1,20,19,DEN,COS,72,OO
15,8,3,5,22,21,DEN,OAK,957,UA
0,10,7,7,6,0,SEA,MSP,1399,NW
180,6,20,3,18,12,PHX,ORD,1440,UA
0,3,13,2,11,9,MDW,DTW,229,WN
0,8,14,2,15,14,DEN,LAS,629,WN
15,2,16,5,22,21,MSP,ICT,545,9E
15,7,31,2,17,15,CVG,LGA,585,MQ
120,6,28,4,19,17,DFW,SFO,1464,AA
0,4,13,5,17,15,SNA,OAK,371,WN
15,6,18,1,17,12,LAS,MCI,1140,WN
75,2,6,2,19,17,DRO,PHX,351,YV
15,7,17,2,14,13,ATL,AEX,500,EV
15,12,22,6,4,23,LAX,ORD,1745,UA
0,4,14,6,15,10,DEN,MCO,1545,UA
0,4,15,7,22,21,SLC,OAK,588,OO
0,2,25,7,9,8,SNA,SJC,342,WN
15,7,12,4,17,16,BNA,BHM,177,WN
0,7,28,6,19,19,HNL,OGG,100,AQ
0,12,11,2,8,7,COS,SAN,816,XE
0,2,17,6,10,9,PHX,LAX,370,YV
0,12,11,2,5,23,SEA,ORD,1721,UA
30,6,11,1,16,15,LGA,DCA,214,DL
0,5,7,1,21,19,CVG,GRR,268,OH
0,8,9,4,20,18,TYS,DFW,772,MQ
120,7,1,7,16,15,LIT,DAL,296,WN
90,12,17,1,13,10,SRQ,EWR,1034,CO
15,12,15,6,23,20,IAH,SEA,1874,CO
0,9,13,4,23,21,MSP,BIS,386,NW
60,2,22,4,11,10,SYR,ORD,607,MQ
0,5,31,4,11,9,MIA,ATL,595,AA
0,9,21,5,11,9,RDU,ATL,356,FL
0,11,30,5,9,7,CLT,BDL,644,US
135,8,1,3,17,15,DFW,SFO,1464,AA
0,10,2,2,22,20,MIA,XNA,1100,MQ
60,3,18,7,10,9,BOS,PHL,280,US
45,1,4,4,20,18,IAH,STL,668,XE
0,10,9,2,20,19,DTW,DEN,1123,NW
0,4,11,3,19,18,SAT,DAL,248,WN
105,6,20,3,22,20,MCO,MDW,989,WN
0,2,7,3,8,6,BOS,CVG,752,DL
15,4,14,6,9,8,DFW,AMA,313,MQ
45,10,31,3,15,14,AUS,HOU,148,WN
15,1,28,7,13,10,SLC,XNA,1004,EV
15,6,18,1,15,13,RSW,BWI,919,FL
0,7,7,6,20,19,HNL,KOA,163,AQ
30,11,19,1,15,13,DEN,OKC,495,OO
15,8,27,1,11,9,JFK,STL,892,OH
15,6,24,7,15,14,AUS,DAL,189,WN
0,1,19,5,11,10,DFW,XNA,281,MQ
0,8,4,6,20,19,JAX,ATL,270,FL
15,1,5,5,14,12,IAD,DEN,1452,UA
15,4,12,4,21,18,EWR,SEA,2401,CO
0,12,2,7,14,11,DFW,SEA,1660,AA
30,10,5,5,12,9,FLL,LGA,1076,B6
0,9,13,4,20,18,ISP,MCO,972,WN
30,8,23,4,8,7,DFW,LBB,282,MQ
30,1,6,6,17,15,SFO,SEA,679,AS
0,3,25,7,14,13,MAF,DAL,319,WN
0,1,28,7,20,17,SAN,DEN,853,F9
0,8,27,1,18,17,SJC,LAX,308,WN
15,8,25,6,13,12,IAD,MHT,418,YV
135,2,11,7,20,18,DFW,SEA,1660,AS
30,10,11,4,19,17,FLL,ORD,1182,AA
15,10,19,5,14,12,MSY,ATL,425,FL
0,12,15,6,23,21,MIA,ATL,595,AA
60,8,31,5,15,13,DTW,CLT,500,NW
120,6,9,6,9,8,SBN,DTW,157,9E
0,2,5,1,1,23,LAS,FAT,258,YV
0,2,4,7,7,5,TYS,DFW,772,MQ
0,4,12,4,16,13,RSW,FNT,1138,FL
15,2,19,1,13,10,IAH,ORD,925,CO
30,1,20,6,12,10,DEN,MCI,533,UA
45,12,4,2,18,16,CLT,BUF,546,US
15,7,3,2,15,14,ATL,ILM,377,EV
60,1,15,1,19,19,MCI,DEN,533,UA
0,7,17,2,16,15,ATL,MKE,669,FL
0,11,9,5,12,10,TUS,DEN,639,F9
0,2,6,2,22,20,CLE,IAH,1091,CO
30,4,27,5,18,16,AUS,STL,722,AA
0,12,29,6,18,17,GSP,DFW,862,MQ
60,5,13,7,18,16,MCO,DFW,984,AA
90,10,18,4,22,20,CVG,SAT,1024,OH
15,6,7,4,9,8,CMH,PHX,1671,US
30,9,7,5,9,7,ORD,MEM,491,MQ
0,3,30,5,15,14,SAT,HOU,192,WN
45,3,15,4,13,12,BWI,PVD,328,WN
105,7,20,5,16,15,SLC,SEA,689,DL
0,10,17,3,22,21,ATL,ORD,606,DL
0,5,3,4,19,18,SPI,ORD,174,YV
15,1,28,7,13,12,ORD,CID,196,MQ
0,9,22,6,20,15,DEN,TPA,1506,UA
15,3,7,3,14,11,ORD,HPN,738,MQ
0,8,16,4,19,17,DFW,ORD,802,UA
0,7,28,6,22,20,SFO,SEA,679,UA
0,4,5,4,17,14,TUS,DEN,639,UA
75,12,23,7,15,14,SLC,BUR,574,B6
60,3,4,7,19,16,PBI,PHL,951,US
15,8,17,5,19,14,SAN,DFW,1171,AA
15,9,14,5,21,20,SFO,LAX,337,AS
0,2,23,5,23,21,ATL,LAS,1747,US
30,7,7,6,19,17,CLT,TPA,508,US
15,8,19,7,17,16,CLE,BNA,448,XE
0,10,5,5,17,14,JFK,LAX,2475,AA
45,2,12,1,11,10,SJC,SAN,417,MQ
45,5,9,3,19,17,DEN,BUR,850,OO
0,7,25,3,7,7,DAY,MSP,574,9E
15,2,16,5,1,23,LAS,SFO,414,US
165,7,1,7,22,21,ATL,SRQ,445,FL
0,7,6,5,11,11,OAK,RNO,180,WN
15,10,20,6,19,17,DCA,JFK,213,MQ
0,2,20,2,11,8,MIA,EWR,1086,AA
30,12,15,6,21,19,DTW,PHX,1671,NW
45,7,3,2,20,17,DEN,HOU,883,WN
30,1,28,7,14,13,JAX,FLL,318,WN
15,7,3,2,21,18,DEN,MDW,895,WN
15,6,25,1,17,10,LAS,ATL,1747,DL
0,7,23,1,15,13,FLL,IAD,901,B6
0,9,22,6,8,7,DAY,CVG,64,OH
0,1,12,5,0,23,ATL,IND,432,FL
0,9,24,1,17,16,BOI,SLC,291,WN
0,5,28,1,8,7,HNL,KOA,163,YV
0,11,21,3,19,15,EWR,SFO,2565,CO
0,2,26,1,20,17,MDW,SDF,271,WN
0,11,15,4,17,14,MSP,DCA,931,NW
15,11,14,3,16,15,DFW,ABI,158,MQ
0,2,5,1,14,7,LAX,ATL,1946,FL
0,10,24,3,11,8,BOI,MSP,1142,NW
135,8,12,7,20,19,ORD,DSM,299,YV
15,4,6,5,10,9,CVG,CHA,278,OH
15,12,14,5,17,16,OKC,DAL,181,WN
0,4,26,4,19,11,SFO,BOS,2704,UA
60,3,28,3,19,17,DTW,ORF,529,NW
30,3,24,6,16,13,HPN,CVG,597,OH
0,2,7,3,18,17,CMH,DEN,1155,UA
0,7,7,6,10,8,MDW,CLE,307,WN
0,6,1,5,21,20,MRY,SFO,77,OO
0,1,29,1,17,14,FLL,JFK,1069,B6
0,4,11,3,18,16,EWR,CAE,602,XE
0,1,22,1,11,10,GRK,IAH,166,XE
15,12,27,4,14,13,MCO,MIA,193,AA
0,9,3,1,16,15,BOI,OAK,511,WN
0,6,26,2,11,9,ORD,MSP,334,AA
15,6,18,1,19,16,BOS,ATL,946,FL
15,12,3,1,16,15,CMH,BWI,336,WN
0,7,30,1,12,11,DCA,LGA,214,MQ
15,12,3,1,9,9,PHX,ONT,325,WN
0,1,17,3,9,9,HNL,LIH,102,AQ
0,6,12,2,11,9,CVG,MIA,948,OH
0,12,15,6,10,8,BUR,SFO,326,UA
15,12,22,6,10,7,JFK,SFO,2586,UA
45,4,21,6,15,11,IAH,MCO,853,XE
30,7,14,6,17,14,SWF,MCO,989,B6
15,11,27,2,18,17,BWI,BOS,370,FL
0,1,23,2,13,12,DEN,PSC,853,OO
0,8,29,3,15,15,CVG,ORD,264,MQ
15,4,26,4,16,15,SFO,RDD,199,OO
0,4,7,6,14,12,ORD,DTW,235,NW
0,11,11,7,7,6,SFO,BUR,326,OO
0,5,15,2,20,19,MEM,OKC,432,9E
15,11,21,3,22,20,CLE,OKC,948,XE
15,8,11,6,10,9,MDT,CLT,413,YV
75,2,25,7,19,17,DEN,SMF,910,UA
60,4,11,3,20,17,ORD,AUS,978,AA
30,10,26,5,18,17,TYS,ATL,152,DL
30,7,23,1,15,14,TUL,ABQ,608,XE
15,11,27,2,19,18,RDU,ATL,356,DL
45,4,15,7,11,10,BUF,ORD,473,MQ
180,4,12,4,18,14,MEM,BOS,1139,9E
0,3,15,4,13,12,IAD,BDL,326,YV
0,7,15,7,11,10,LRD,IAH,301,XE
0,6,4,1,11,9,MCI,IND,451,WN
0,2,6,2,12,9,CVG,MIA,948,OH
60,9,10,1,11,10,PHX,LAX,370,US
30,12,24,1,18,16,LAS,SJC,386,WN
0,8,9,4,14,11,ORD,BTR,810,MQ
0,8,26,7,20,18,LAS,SFO,414,US
15,3,2,5,16,15,ISP,MDW,765,WN
0,8,4,6,14,10,IAH,RDU,1043,XE
0,6,6,3,11,9,MIA,DCA,920,AA
0,6,29,5,12,11,PWM,JFK,274,B6
45,10,26,5,14,13,JFK,PWM,274,OH
0,1,21,7,12,11,FLL,ATL,581,DL
15,2,5,1,14,13,PHX,ELP,347,WN
30,1,22,1,11,11,SDF,ORD,286,MQ
75,2,9,5,20,17,EWR,FLL,1065,B6
0,9,1,6,19,17,FLL,ATL,581,FL
0,4,30,1,22,21,SLC,BOI,291,WN
45,7,17,2,12,10,ORD,CMH,296,MQ
15,11,13,2,20,17,MCO,DTW,957,NW
45,8,10,5,12,9,LGA,MIA,1097,AA
0,6,14,4,22,16,LAX,DFW,1235,AA
0,7,30,1,18,17,LEX,CVG,70,OH
30,7,18,3,23,21,DTW,CAE,583,9E
15,7,28,6,10,9,DTW,IND,231,NW
0,2,16,5,20,17,GPT,FLL,620,FL
30,3,28,3,20,17,DEN,MDW,895,F9
0,4,16,1,17,15,MIA,ORD,1197,UA
210,2,15,4,14,12,GSP,DTW,508,9E
0,7,17,2,12,6,OAK,ORD,1835,UA
75,4,28,6,17,17,AZO,ORD,122,MQ
0,5,11,5,16,15,DFW,ELP,551,AA
45,4,8,7,15,14,DEN,GJT,212,OO
0,12,14,5,16,15,OTZ,ANC,549,AS
0,4,9,1,8,6,BNA,MDW,395,WN
0,5,30,3,15,15,IND,PHX,1489,WN
0,7,4,3,19,17,SEA,SAN,1050,AS
15,3,6,2,22,21,CLT,SAV,213,YV
15,8,2,4,19,16,BNA,PVD,907,WN
30,6,25,1,22,21,STL,TUL,351,WN
15,8,20,1,14,13,TPA,MDW,997,WN
