fgm,period,shot_clock,dribbles,touch_time,shot_dist,pts_type,close_def_dist,shooter_height,defender_height,player_name
0,2,8.6,0,0.9,6.7,2,2.8,85,82,nikola vucevic
0,4,4,2,2.5,28.2,3,4.8,75,78,russell westbrook
1,2,24,1,0.8,2.7,2,1.6,75,81,jerryd bayless
0,3,14.9,0,3,15.6,2,4.6,81,83,zach randolph
0,2,19.2,4,3.4,8.3,2,1.5,78,76,cj miles
1,4,24,1,1.7,1.1,2,1.1,85,75,rudy gobert
1,4,23,1,1.8,2.2,2,1.9,82,80,derrick favors
0,3,24,0,0.2,3.9,2,2.6,81,83,zach randolph
1,4,13.4,4,4.2,2.6,2,4.6,76,75,elfrid payton
0,1,13.6,11,10.6,14.6,2,4.1,74,73,cj watson
0,1,12.3,0,0.8,21.9,3,6.2,80,80,andrew wiggins
1,4,13,1,1.2,10.4,2,3.5,79,81,klay thompson
1,4,7.4,2,4.3,4.2,2,4.3,78,83,tyreke evans
1,3,21.9,1,1.7,6,2,4.9,73,78,brandon jennings
1,3,20.8,0,0,0.5,2,1.9,81,81,marcus morris
1,2,5.7,0,0.9,18.1,2,4.4,75,76,beno udrih
0,2,1.2,4,4.4,17.1,2,5.6,85,85,brook lopez
1,1,15.3,2,5.1,19.4,2,1.8,75,77,damian lillard
1,4,6,10,9.5,1.3,2,1,73,85,eric bledsoe
0,2,12.6,2,2.6,2.7,2,3.6,80,82,wilson chandler
0,4,17.3,1,1.8,26.4,3,4.4,82,80,nikola mirotic
0,2,13,6,5.3,10.7,2,1.8,75,76,jarrett jack
0,4,10.9,0,0.9,23.6,3,15.4,79,78,terrence ross
1,4,8.6,0,0.7,24.8,3,5.5,82,85,matt bonner
0,3,17.6,0,0.8,3.6,2,2.5,83,82,marcin gortat
1,4,9.7,1,2.1,7.9,2,2,81,82,darrell arthur
0,3,13.7,0,1,24.4,3,14.7,80,79,wilson chandler
1,4,8.6,1,4.3,15.8,2,5.4,83,82,gorgui dieng
0,4,6.4,0,1.1,24.3,3,7.8,81,80,robert covington
1,2,10.1,0,4.2,2.8,2,4.6,83,85,chris bosh
0,1,15.9,9,7.3,6.7,2,2.8,78,81,tim hardaway jr.
1,1,24,0,0,0.3,2,3.4,80,82,carmelo anthony
1,2,10.7,4,5.1,8.6,2,2,85,80,kosta koufos
0,1,8.1,0,0.7,24.8,3,4.2,75,73,damian lillard
1,3,14,0,0.6,14.6,2,2.5,85,80,Dirk Nowitzki
0,2,21,3,3.3,8.8,2,1.5,74,73,mario chalmers
1,4,16.2,0,0.8,18.8,2,5.7,80,81,anthony bennett
0,1,11,1,2.1,26.4,3,3.4,81,76,robert covington
1,1,5.8,0,1,24.8,3,3.3,79,82,caron butler
1,4,11.6,0,0.6,2.5,2,2.5,83,82,chris bosh
0,1,1,2,1.6,14.9,3,8.8,80,81,otto porter
0,3,13.8,0,0.7,22.8,3,3.6,69,75,isaiah thomas
0,2,18,7,6.5,24.3,3,3.2,73,74,kyle lowry
1,3,7.5,3,3.7,15.6,2,4.1,77,73,zach lavine
1,1,5,0,0.8,22.8,3,17.1,79,71,rasual butler
1,4,6.7,2,2.6,6.1,2,3,79,85,jimmy butler
0,2,10,0,0.8,23.8,3,6.6,80,77,andrew wiggins
1,2,11,0,0.6,2.5,2,5,79,85,kawhi leonard
0,3,8.7,9,8.8,17.4,2,3.5,75,79,monta ellis
1,2,13.6,0,0.8,9.9,2,2.7,76,75,gary neal
1,3,23,0,2.2,0.6,2,0.3,85,82,omer asik
1,2,2,0,0,2.8,2,0,80,82,lebron james
0,3,24,0,0.6,1.9,2,1.9,85,85,tyler zeller
0,2,13.5,0,2.8,24.4,3,2.3,77,77,jamal crawford
0,2,11.1,7,7.9,8.6,2,2.1,75,73,andre miller
0,2,20,0,0.8,24.9,3,6.2,83,83,charlie villanueva
0,4,8.5,0,0.9,25.6,3,3.1,79,77,joe johnson
0,1,19.5,5,5.3,4.2,2,1.6,79,81,evan turner
1,4,6.4,10,11.1,2.2,2,2.3,76,80,victor oladipo
1,4,11.7,9,13.8,3.9,2,1.5,80,78,lebron james
1,4,6.4,2,2.1,24.1,3,5.8,76,80,marcus thornton
0,2,11.3,0,1,24.8,3,8.3,75,74,jerryd bayless
1,3,9,1,1.1,15.8,2,3.9,79,75,evan turner
0,2,20,4,4.2,5.8,2,2.4,75,76,damian lillard
1,3,11.3,1,1.5,2.8,2,1,79,80,kawhi leonard
0,2,22.4,1,1.7,2,2,1.4,76,82,marcus smart
0,3,9.5,1,4.2,16.3,2,3.4,76,79,dwyane wade
1,1,13.7,0,0.5,2,2,1.1,83,79,joakim noah
1,2,14.7,1,1.5,7.3,2,4.9,81,83,mirza teletovic
0,1,23.1,0,0.8,3,2,0.1,80,81,trevor ariza
0,1,8.7,4,4,14.1,2,4.8,78,81,tim hardaway jr.
0,2,12.9,7,8.8,7.5,2,3.4,80,73,khris middleton
1,1,15.4,0,1,17.1,2,8.4,83,78,Nene
0,3,13.7,0,1,17,2,5.3,80,82,brandon bass
0,1,13.9,1,1.3,15.7,2,4,78,75,kj mcdaniels
0,3,5.1,1,1.9,12,2,3.1,71,76,ty lawson
1,4,21.7,1,1.3,2.6,2,10.1,82,75,anthony davis
1,1,14.1,9,7.9,2.4,2,0,77,85,james harden
1,3,3.4,0,1.2,4.4,2,2.1,85,85,nikola vucevic
1,1,16,3,2.9,9.1,2,4,76,85,victor oladipo
1,4,19.4,0,0.9,24.8,3,2.9,76,75,gary neal
1,1,10.5,1,4.1,3.4,2,1.3,79,81,joe johnson
0,1,12,3,3.5,7.8,2,2.6,75,79,devin harris
1,1,19.9,0,0.8,24.5,3,3.9,75,80,pablo prigioni
1,3,17,0,1.3,1.9,2,1.6,85,83,jonas valanciunas
1,4,5.5,0,0.6,24.6,3,4.9,79,78,evan fournier
0,4,10.5,0,1,22.3,3,4.8,75,78,goran dragic
1,4,6.9,1,3.5,5,2,2.1,81,81,james johnson
0,2,9.9,2,2.4,8.7,2,3.3,79,83,gerald green
1,1,5.7,1,1.7,5.5,2,3.5,83,73,giannis antetokounmpo
1,1,7.8,2,3.7,17,2,9.6,79,79,jimmy butler
0,3,12.22,0,0.9,12,2,3.3,83,81,Nene
1,3,9,0,1,24.2,3,5.4,78,78,manu ginobili
1,3,24,0,0,2.3,2,0.7,83,81,mason plumlee
0,2,7.5,2,2.1,18.5,2,3,81,78,tobias harris
0,2,3.2,0,0.8,25.9,3,5.1,82,81,ryan anderson
1,1,21,1,1.8,2.3,2,9.8,75,79,stephen curry
0,4,10.2,1,3.5,21.6,2,4.2,80,78,andrew wiggins
1,4,16.6,0,1.4,16.1,2,3.9,80,81,brandon bass
0,1,5,0,1.2,22.4,2,8.3,82,83,blake griffin
1,1,18.1,5,5.2,18.8,2,3.3,73,75,darren collison
1,2,9.2,0,0.9,13.8,2,5.9,82,78,derrick favors
0,1,8,2,4.4,13.4,2,4.3,85,85,brook lopez
1,3,18,3,3,24.6,3,5.3,73,75,darren collison
1,2,14.3,0,0.9,3.8,2,3.1,82,81,Kyle O'quinn
0,2,16.5,0,1.3,16.5,2,3.5,85,76,chris kaman
0,4,1.6,0,0.9,23.3,2,4.3,78,80,vince carter
0,3,14,0,0.8,18.9,2,6.5,79,79,jared dudley
1,4,11.8,2,4.4,4.5,2,2.1,74,83,norris cole
1,4,12.3,11,12.2,17.5,2,10.1,73,73,mike conley
0,2,24,0,0,30.4,3,8.2,79,78,joe johnson
0,3,18,6,5,4.8,2,1.4,75,73,derrick rose
0,1,15,1,1.4,23.3,2,4.7,79,81,klay thompson
1,4,17.4,6,6,2.2,2,2.2,73,79,mike conley
1,1,12.6,0,0.7,23.6,3,3.5,81,75,luke babbitt
1,1,20.4,0,0.2,4.5,2,2.3,83,83,andre drummond
0,1,14.9,0,1,11.8,2,3.1,76,76,gary neal
0,1,8.9,0,3.1,16.9,2,3.6,83,82,jason thompson
0,1,9.1,2,3.1,4.3,2,2.6,80,79,carmelo anthony
0,1,20.6,2,2,0.8,2,2.4,73,80,kemba walker
1,3,19.8,0,1.5,2.1,2,4.5,83,81,deandre jordan
0,1,8.3,0,0.7,22.1,3,4.5,77,82,kentavious caldwell-pope
1,1,21.1,1,1.4,24.3,3,7.2,79,82,evan turner
0,4,18.9,0,1,24,3,3.2,78,79,alan anderson
1,1,0.3,0,0.1,1.7,2,2.3,80,81,joey dorsey
1,1,8.9,0,0.8,26.7,3,3.6,73,74,trey burke
1,2,15.9,0,1,0.8,2,3.7,82,82,kendrick perkins
0,3,14.5,0,0.8,10.2,2,3.7,82,85,al horford
0,1,12,2,3.1,25.7,3,3.4,75,75,reggie jackson
0,3,24,1,4,5.6,2,0,85,85,pau gasol
1,2,14.2,10,9.9,12,2,2,73,73,kyle lowry
1,3,5.4,2,4.9,10,2,2,80,74,khris middleton
1,1,8.5,4,7.5,14.5,2,2.8,77,77,james harden
1,2,18.9,5,4.7,24.4,3,4.9,76,77,gary neal
1,1,24,1,0.7,2.3,2,4.9,85,83,andrew bogut
1,3,11,0,0.8,4,2,2,82,80,jordan hill
1,4,11.5,1,1.7,19.6,2,3.6,75,75,beno udrih
1,1,19.1,0,0.8,23.7,3,14.3,81,80,marvin williams
0,4,10.8,0,0.6,24.9,3,3.9,80,82,jerami grant
0,2,22,0,1.2,20.6,3,11.9,80,81,mike scott
0,2,9.8,0,0.7,18.8,2,10.6,81,81,darrell arthur
0,1,12.5,5,5.1,4,2,1.7,76,80,victor oladipo
1,2,8.9,0,1.2,17.7,2,5.5,81,83,taj gibson
0,3,21,1,1.5,5.8,2,1.9,82,83,kevin love
0,2,11.5,3,2.4,11.6,2,2.2,78,69,kj mcdaniels
0,2,8.9,3,3.1,15.3,2,5.4,75,76,monta ellis
1,4,10.3,0,0.7,19.2,2,5.2,77,79,ben mclemore
0,4,11.2,0,1.1,0.7,2,0.1,82,85,greg smith
1,3,12.3,0,0.9,20.5,2,4.7,82,82,anthony davis
1,3,2,0,0.6,4.2,2,6.1,82,85,derrick favors
1,4,14.3,0,0.8,21.8,3,5.1,76,79,matthew dellavedova
1,2,12.7,5,5.8,12.1,2,2.9,77,79,jamal crawford
0,4,17.9,4,5,1.8,2,0,79,81,nick young
1,1,16.4,0,1.7,26,3,7,82,83,serge ibaka
0,2,12.4,0,0.8,23,3,4.3,80,78,otto porter
0,3,8.6,1,1.9,5.7,2,5.3,82,82,ryan anderson
1,2,12.2,2,3.3,12.5,2,2.6,79,76,wesley johnson
1,2,23.3,1,1.5,2,2,3.6,83,82,enes kanter
0,2,12.22,0,0.3,1.2,2,1.5,78,85,Allen Crabbe
1,2,21.6,0,0.7,6.7,2,4.8,77,81,bradley beal
0,4,1,3,2.9,40.1,3,6.2,78,69,nik stauskas
1,2,9.2,0,0.8,16.2,2,6.8,83,80,zaza pachulia
0,1,5,0,0.8,26.1,3,4.1,78,78,tim hardaway jr.
1,3,5.1,0,0.5,0.7,2,1.9,80,80,anthony bennett
0,2,9.2,0,0.7,24.3,3,2.7,82,73,kevin love
1,2,19,4,4.5,11.8,2,3.7,73,78,chris paul
1,4,12.1,0,0.7,22.4,3,4.4,82,85,matt bonner
1,2,11.5,14,12.8,24.8,3,4,73,73,kyle lowry
0,1,9,0,1,17.1,2,14,82,86,al horford
1,3,13,1,1.5,6.1,2,2.2,85,81,cody zeller
1,2,21,0,0.8,24,3,7.2,80,85,joe ingles
0,2,9.8,2,3.9,4,2,2,81,83,carl landry
0,2,12.7,0,1.1,24.3,3,7.9,73,81,shabazz napier
0,2,10.6,1,4.3,10.5,2,1.6,81,79,carl landry
1,1,7.4,1,2.7,8,2,3.5,85,82,jonas valanciunas
0,3,16.4,2,1.8,13.3,2,5.2,75,80,russell westbrook
0,2,11.3,3,3,2.4,2,2.1,75,82,brandon knight
0,2,20.8,2,2.1,24.9,3,3.5,78,81,tim hardaway jr.
1,2,11.6,0,1.7,1.4,2,1.7,81,80,taj gibson
1,2,20,0,1.4,1.4,2,4.7,79,79,terrence ross
0,1,5,3,2.9,14.6,2,2.8,77,75,zach lavine
0,3,5.9,25,18.1,25.7,3,3.1,73,75,jose juan barea
0,4,4.3,0,0.7,24.6,3,4.6,80,81,mike scott
1,1,18.3,0,1.1,24,3,4,79,80,caron butler
1,1,21.7,0,0.6,3.5,2,1.8,81,73,tobias harris
0,1,11.9,2,6.1,4.2,2,1.3,83,85,chris bosh
0,3,7.1,0,1,2.6,2,0.6,85,81,pau gasol
1,1,10,0,1.1,19.9,2,5,83,80,jason thompson
1,1,14,2,2.9,21.7,2,3.5,75,75,russell westbrook
1,2,19.2,2,2.7,25.4,3,5.2,82,79,hedo turkoglu
1,4,10.2,1,2.2,8,2,0.2,81,85,jj hickson
1,1,10.5,0,0.6,24.6,3,4.4,79,77,klay thompson
1,3,10,2,3.1,3.1,2,2.4,80,81,boris diaw
1,1,14,2,4.7,6.3,2,1.8,81,82,jared sullinger
1,2,11.5,1,1.4,6.8,2,1.5,81,78,luis scola
0,2,15.9,8,8.6,24.5,3,1.9,75,73,kyrie irving
1,2,0.1,4,2.9,18.2,2,4.9,74,78,jimmer fredette
0,3,1.5,2,1.1,27,3,4.9,79,78,jimmy butler
0,3,9.3,0,0.6,20.5,2,4.3,83,82,lamarcus aldridge
1,1,2.4,0,0.8,26,3,5.5,85,73,spencer hawes
1,3,10.4,0,1.1,3.3,2,1.5,85,83,tyson chandler
1,4,15.1,4,3,11.3,2,3.1,75,69,stephen curry
1,4,13.7,2,2.2,4.8,2,1.4,78,80,alonzo gee
1,4,9.9,4,3.2,25.3,3,3.8,77,75,jamal crawford
0,2,4.6,0,1,25.9,3,4,82,81,ryan anderson
0,2,23.3,1,1.4,25.5,3,8.8,78,77,danny green
1,2,19,0,0,4.5,2,2.8,83,73,giannis antetokounmpo
1,1,19.1,0,1,24.3,3,4.2,80,82,wilson chandler
0,3,10.4,1,5.7,7.4,2,1.9,85,85,pau gasol
0,3,11.7,0,-2.2,5,2,1.9,83,82,enes kanter
0,2,16.7,6,4.3,7.6,2,1.9,76,73,elfrid payton
1,2,19.3,2,3.3,0.5,2,3.9,79,77,klay thompson
0,3,16.7,2,1.2,23,2,6.4,76,75,jrue holiday
1,3,24,0,1.3,3.4,2,2,80,79,demarre carroll
1,4,20.5,0,0.6,3.6,2,3,76,78,wayne ellington
0,1,14.5,0,0.9,20.6,2,4.1,77,76,bradley beal
0,4,14.3,0,0.8,18.9,2,4.2,85,75,jason smith
0,1,3,0,0.9,22.8,3,9.5,80,80,demarre carroll
0,3,18.4,3,4.1,19.6,2,5,80,71,anthony bennett
1,2,10.7,0,0.6,4.4,2,3.9,83,73,tim duncan
1,2,14.7,7,5.6,4,2,3.9,79,83,joe johnson
1,3,5.2,2,2.9,4.3,2,3.6,79,80,jimmy butler
0,3,19.7,0,0.4,2.3,2,7.7,83,85,charlie villanueva
0,1,14,2,2.6,3.5,2,3.6,75,85,goran dragic
0,3,11.6,0,4,14.5,2,7.1,86,85,roy hibbert
1,4,11,2,3,3.9,2,1.7,74,76,jason terry
0,4,11,6,3.9,5.3,2,0.7,79,79,evan turner
0,4,13.9,2,3.4,16,2,2.2,75,75,stephen curry
0,3,17,0,0.9,23.1,3,5.3,77,78,wesley matthews
0,2,6.2,18,17.4,22.7,2,3.4,73,75,kyle lowry
0,3,12.22,0,0.8,22.3,3,7.6,73,74,kyle lowry
1,3,16.5,8,7.7,3.7,2,3.7,83,76,giannis antetokounmpo
1,3,15.3,1,1.3,1.6,2,4.3,82,80,al horford
0,2,15,7,5.9,18.3,2,3.5,73,75,mike conley
0,4,12.22,0,0.9,24,3,4.4,75,71,steve blake
0,2,11,0,0.8,18.7,2,5,85,77,nikola vucevic
0,2,10.4,0,0.8,25.8,3,6.7,82,83,ryan anderson
0,1,9,0,0.6,3.7,2,2,81,83,omri casspi
1,4,3.9,3,2.6,8.8,2,2.1,79,80,rasual butler
1,4,13.8,1,1.4,20.3,2,4.7,79,79,evan fournier
0,2,6.4,0,0.9,19.9,2,7.6,85,85,kelly olynyk
0,3,14.9,0,1,24.2,3,9.2,77,83,courtney lee
0,3,18.7,0,0.8,22.1,3,7.2,78,73,Allen Crabbe
0,1,10.6,0,1.8,15.1,2,4.2,85,81,chris kaman
1,1,10.4,1,1.4,5,2,2.8,85,76,donatas motiejunas
1,1,5,2,2.3,9.1,2,3.8,80,83,hollis thompson
0,1,20.5,1,1.6,17.4,2,4.5,78,77,pj tucker
1,2,4.9,0,1.2,23.6,3,2,75,73,donald sloan
0,1,12.22,4,5.9,11.2,2,4.1,83,80,demarcus cousins
1,2,18.1,0,0.9,17.9,2,6.4,82,81,al horford
1,3,20,0,1,5.6,2,1.3,75,74,ray mccallum
0,2,12.3,2,2.8,2,2,2.2,83,82,john henson
1,3,18.2,0,0.8,24.5,3,11.4,80,85,trevor ariza
0,3,20.8,2,2.1,0.8,2,3.9,81,81,omri casspi
1,4,14.6,3,2.5,16.2,2,4.1,75,85,goran dragic
1,1,18.5,0,1,25.2,3,5.9,77,80,O.J. Mayo
0,1,24,0,0,4.9,2,0.4,83,79,jason thompson
1,3,6,0,0.8,23.1,3,5.6,81,81,luol deng
1,3,12.22,0,0.7,8.1,2,4.7,83,85,marcin gortat
0,1,23.4,0,0.3,17.6,2,3.1,79,78,klay thompson
1,3,24,0,1,3.7,2,2.2,82,76,jordan hill
1,2,24,0,0,1.1,2,1.1,82,83,Amar'e Stoudemire
1,1,1.6,0,0.8,2.9,2,4.9,79,75,quincy acy
1,1,20,0,1,21.4,2,5.4,81,82,kris humphries
0,3,11.1,0,0.8,9.3,2,4.1,79,74,jason maxiell
1,1,11.9,3,2.7,3.2,2,2.4,73,85,brandon jennings
0,1,7.1,2,5.2,6.8,2,0.9,86,83,alexis ajinca
0,3,6.9,6,4.7,12.5,2,3.2,73,83,mike conley
1,4,17.7,0,0.9,16.5,2,4.9,83,81,jason thompson
0,1,12.22,1,1.9,6.7,2,1.7,82,76,ed davis
0,3,19.5,0,0.8,24.5,3,4.2,79,83,caron butler
1,2,7.3,0,1.6,13.8,2,2.4,85,82,marc gasol
1,3,21.2,3,3.6,3.4,2,18.8,75,85,damian lillard
1,3,12,0,0.8,2.9,2,1.8,83,71,jason thompson
1,4,14.2,0,1.8,17.1,2,6,83,82,zaza pachulia
0,2,1,24,19.6,24.3,3,4.7,75,74,reggie jackson
1,1,21,0,0.6,6.2,2,3.3,85,79,donatas motiejunas
0,4,8.5,0,0.8,25.5,3,5.4,75,79,devin harris
0,1,7.9,2,1.9,10.9,2,1.6,77,78,jamal crawford
0,4,15.7,12,8.3,26.3,3,5.5,73,69,brian roberts
0,2,15.3,1,1.2,19.6,2,3.6,75,79,ben gordon
0,4,1.2,3,3.6,11,2,2.2,80,77,mike scott
1,2,11,0,0.9,23.7,3,2,79,79,gerald green
0,4,9.9,2,4.2,20,2,3.3,76,80,gary neal
1,2,11.5,1,2.8,4,2,4,80,81,harrison barnes
1,4,13.2,4,3.2,11,2,2.6,77,75,wesley matthews
0,4,16.7,0,0.5,5,2,3.9,79,80,evan fournier
0,4,5.4,1,2,25.6,3,4.1,82,81,ryan anderson
0,1,2.8,0,1.3,24.2,3,16.6,79,85,terrence ross
0,1,5.6,6,7.4,6.5,2,1.8,80,77,andrew wiggins
0,1,17.9,0,1,24.1,3,6.5,82,80,serge ibaka
1,3,13.4,0,0.8,15.7,2,5.7,85,83,pau gasol
0,4,1.9,2,2.4,11.8,2,4.1,81,85,darrell arthur
0,4,20.4,0,0.9,24.9,3,8.7,76,80,kirk hinrich
0,4,9,0,1,25.2,3,9.4,80,82,bojan bogdanovic
0,3,11.7,3,3.1,11.4,2,1.9,79,77,kawhi leonard
0,2,8.9,1,1.2,4.3,2,1.5,80,85,brandon bass
1,1,19.9,0,0.2,17.4,2,3.4,80,81,andrew wiggins
0,4,12.1,2,2.4,3.1,2,1.4,81,78,omri casspi
0,4,9,0,2.1,27,3,3.5,78,77,kobe bryant
0,3,6.2,2,4.8,12.1,2,4.4,83,85,lamarcus aldridge
1,4,12.22,0,0.7,0.9,2,3.7,85,81,jusuf nurkic
1,4,9.4,0,1.1,6.9,2,2.1,83,79,Nene
1,3,7,1,1,10.5,2,5.5,85,83,marc gasol
0,2,13.9,0,0.8,22.9,3,5.8,82,80,nikola mirotic
0,3,4,5,3,6.1,2,1.2,78,82,tyreke evans
1,1,10.5,0,0.8,17.3,2,8.8,80,83,paul millsap
1,3,20.5,5,4.3,2.7,2,5.2,75,75,donald sloan
0,2,14.1,0,0.8,21.2,2,4.7,85,83,cody zeller
0,4,7.5,0,1.2,5.8,2,2.8,81,81,taj gibson
1,2,24,0,0.8,3.6,2,3.9,78,75,kj mcdaniels
0,1,14.5,0,1.1,21.2,2,5.4,82,81,blake griffin
1,4,24,0,1.6,1.6,2,1.9,83,81,enes kanter
0,4,8.2,0,0.3,24.4,3,8.4,75,81,derrick rose
0,2,21.9,0,0.3,2.6,2,0.8,83,81,gorgui dieng
1,1,6,0,0.8,24.6,3,7.4,79,76,evan fournier
1,1,8.3,4,5.2,25.4,3,5.2,73,73,D.J. Augustin
0,4,5.9,0,5.6,25.4,3,2.6,79,76,wesley johnson
0,1,20.7,4,4,4.8,2,3.4,73,80,trey burke
1,4,6.6,0,1.7,13.6,2,3.6,73,73,jose juan barea
1,1,3.5,4,4.2,13.4,2,3.5,73,79,kyle lowry
0,4,16.5,0,0.7,15.4,2,3.2,80,78,andrew wiggins
0,1,21.3,3,3.9,4.3,2,1.7,78,83,pj tucker
1,3,19,0,0.9,24.3,3,6.5,80,80,gordon hayward
1,4,12.1,0,0.9,18.4,2,4.8,76,76,marcus thornton
0,3,13.6,12,10.3,24.6,3,4.7,73,79,brandon jennings
0,2,15.4,0,0.7,25.2,3,6.6,81,81,mirza teletovic
0,1,10.4,0,0.9,2.5,2,1.8,80,85,trevor ariza
0,5,1.8,1,1.5,24,2,3.5,73,76,lou williams
1,1,19.4,1,1.9,23.6,3,4.4,69,78,isaiah thomas
0,2,12,0,0,11.7,2,0.1,69,77,isaiah thomas
0,3,9.4,1,2.4,20.7,2,4.6,75,81,brandon knight
1,2,12.22,2,2.8,10.9,2,6.7,76,79,jrue holiday
1,1,14.7,10,9.5,4.5,2,1.3,75,83,kyrie irving
1,4,16.5,12,14,2.3,2,2.7,73,81,mike conley
1,3,11,1,3.2,9.5,2,1.9,83,85,nerlens noel
0,1,15.7,0,0.7,3,2,2.2,86,85,roy hibbert
0,4,15.4,4,6.7,21,2,4.2,75,78,reggie jackson
1,1,6.5,5,6.6,3,2,2.3,80,79,lebron james
0,3,2,0,0.6,19.3,2,5.8,80,82,mike scott
0,4,8.2,16,13.4,12,2,4.1,69,78,nate robinson
0,3,11.1,1,1.6,23.7,2,2.1,77,81,jeremy lamb
0,1,4.7,1,2.4,12.7,2,6.3,80,85,gordon hayward
0,1,2,1,6.2,16.8,2,2.7,80,76,carmelo anthony
1,4,21.8,0,2.7,1.2,2,2.1,81,83,tobias harris
0,1,12.4,2,4.2,25,3,12.7,79,71,joe johnson
1,1,5,0,1.2,22.4,3,5.5,79,80,thabo sefolosha
0,2,11.6,0,0.6,22.8,3,5.8,81,80,chris copeland
1,1,17,0,0.7,2,2,1.4,83,80,andre drummond
1,3,12.8,4,3,17,2,4.2,79,79,nick young
1,2,8.3,0,0.8,23.9,3,4.4,77,81,courtney lee
0,2,14.4,0,1,23,3,9.3,85,83,donatas motiejunas
1,4,8.7,0,0.4,23.7,3,9.1,78,78,andre iguodala
1,2,21.3,3,3.4,1.9,2,7,75,75,russell westbrook
0,3,18.6,0,1.1,22.9,3,4.6,79,73,jimmy butler
0,3,17.6,8,7.4,6.6,2,3.2,73,83,mike conley
1,2,17.8,1,2,3.4,2,1.7,78,85,tyreke evans
0,2,8,4,5.4,10.1,2,4,85,83,marc gasol
0,3,1,0,0.7,24.9,3,12.4,74,79,mario chalmers
0,1,19.7,7,5.8,1.2,2,5.5,71,85,ty lawson
1,2,12.4,2,2.5,17.3,2,4.9,77,83,bradley beal
1,4,10,2,2.2,4.9,2,1.9,77,81,kentavious caldwell-pope
0,4,4.2,23,18.2,20.7,2,4.4,73,78,eric bledsoe
0,2,10.6,7,7.3,23.4,3,5.9,73,76,dennis schroder
1,5,13.9,3,3.9,3.1,2,2.3,76,80,jrue holiday
0,3,2.7,3,3.5,2.8,2,0.2,80,80,trevor ariza
0,3,6,0,0.7,24.3,3,4.7,78,73,michael carter-williams
1,3,16.8,7,5.9,3.5,2,2.3,75,78,monta ellis
0,4,14.3,0,1.1,2.8,2,1.8,83,82,Nene
1,3,19.7,0,1.1,3.2,2,2.1,81,78,marcus morris
1,2,12.22,1,1.8,5.9,2,2.1,82,83,ed davis
1,1,15.3,0,0.8,24.9,3,5.9,78,76,greivis vasquez
0,2,11.9,1,1.4,4.5,2,1.5,79,81,tony snell
0,4,24,0,0.5,1.9,2,0,83,85,joakim noah
1,1,17.4,0,0.8,24.2,3,4.6,80,77,khris middleton
1,3,21.7,3,3.4,23.7,3,2.6,73,82,brandon jennings
0,2,10.8,2,3,2,2,1.2,79,83,evan turner
1,3,15.8,0,0.6,6.4,2,2.2,83,81,mason plumlee
1,2,0.8,1,7.2,7.6,2,2.1,83,81,greg monroe
0,4,10.8,5,7.3,8.1,2,3.1,81,80,luis scola
1,1,11,2,2.1,23.3,2,4.4,75,75,brandon knight
1,2,21.9,0,1.1,21.9,3,10.2,81,80,marvin williams
0,3,10.9,15,13.5,13.9,2,4.4,75,80,russell westbrook
1,3,11,0,0.8,24.8,3,4.5,80,81,gordon hayward
0,3,13,12,10.9,14.3,2,0.1,73,71,kemba walker
1,1,17,0,0.9,25.4,3,11,79,80,evan fournier
0,3,20,0,0.8,1.4,2,6.8,77,78,marco belinelli
1,3,20.8,0,1.2,1.7,2,8.4,75,81,russell westbrook
1,1,19,0,0.4,2.5,2,3.5,83,80,deandre jordan
1,4,14.4,11,10,21.8,2,8.3,76,75,victor oladipo
1,4,5.8,5,5.5,4.4,2,2.6,83,82,greg monroe
1,1,15.2,0,1,3.2,2,1.2,80,80,rudy gay
0,2,11.2,0,0.7,25.4,3,6.8,79,74,evan fournier
0,2,2.5,4,6.8,6.8,2,1.1,73,74,kyle lowry
1,3,2.2,0,0.5,8.1,2,5.8,79,78,shawn marion
1,1,5.9,1,2.7,3.1,2,5.6,80,79,trevor ariza
0,2,15.1,0,1.1,24.9,3,4,74,74,ronnie price
0,4,7.3,0,0.9,23.7,3,2.9,76,77,marcus thornton
1,3,5.1,3,2.3,9,2,1.9,76,73,john wall
0,2,2,0,0,11.6,3,4,75,75,andre miller
0,1,12.22,0,1.2,6.9,2,2.2,83,83,marcin gortat
0,4,19.6,5,5.9,7.7,2,1.9,81,85,kevin seraphin
1,1,19,1,1.2,10.4,2,4.4,82,85,markieff morris
0,4,18.7,0,1.1,22.6,3,5.3,82,80,damjan rudez
1,1,16.1,0,1.3,2.5,2,1.8,79,78,jason maxiell
0,1,3.6,0,0.7,19.4,2,5.5,82,83,anthony davis
1,1,6.1,2,2.8,2.9,2,3.8,77,74,lance stephenson
1,4,8.8,3,4.1,16.6,2,4.6,79,81,terrence ross
1,1,12.22,0,0.8,0.7,2,1.7,85,83,tyler zeller
0,4,18,0,0.9,26.7,3,4.4,75,73,damian lillard
0,4,16.7,1,1.3,5,2,1.1,79,82,quincy acy
0,3,1.5,12,11.5,19.4,2,4.1,75,76,jerryd bayless
0,2,9.1,1,1.4,20,2,7.7,75,80,jarrett jack
1,1,17.2,0,0.2,3.8,2,5.6,78,83,kj mcdaniels
0,4,17.4,7,7.9,24.2,3,4.9,75,75,jeremy lin
0,1,19.8,1,1.3,25,3,8.3,81,75,jeff green
0,1,10,0,1.1,23.8,3,4.5,79,79,tony snell
